id,sektor,subsektor,kategori,nama_provinsi,lokasi_provinsi,lokasi_kabkot,nama_kegiatan,tahun_pelaporan,Total Penurunan emisi
1576,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Perencanaan dan Pengembangan Hutan Kemasyarakatan dan Hutan Desa,2015,0
1577,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Kegiatan Optimalisasi Penerimaan Negara Bukan Pajak PNPB,2015,0
1578,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Kegiatan Pengendalian Peredaran Hasil Hutan,2015,0
1579,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Sriwijaya Expo dan Pameran Kehutanan,2015,0
1580,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,"Inventarisasi, Registrasi, Monitoring dan Evaluasi Perkembangan Industri Hasil Hutan",2015,0
1581,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Fasilitasi Pokja Pengembangan Industri Pengolahan Kayu Rakyat,2015,0
1582,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Koordinasi Perencanaan dan Evaluasi Kementerian Lingkungan Hidup dan Kehutanan,2015,0
1583,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,"Perencanaan dan Pengembangan Hasil Hutan Tanaman Rakyat,  Hutan Rakyat,  dan Lumbung Kayu Desa",2015,0
13421,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam - MONITORING 1,2015,151.8
13425,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pelatihan kelompok tani dan pembuatan Demplot teknik budidaya agroforestry dan konservasi tanah dan air. - MONITORING 1,2015,593.4738333
13429,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan - MONITORING 1,2015,592.24
13433,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 1,2015,1412.1976
13437,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Sistem Agroforestry di Kawasan Hutan Lindung - MONITORING 1,2015,553.08
13441,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,Pengembangan Hasil Hutan Non Kayu - MONITORING 1,2015,647.5392
13445,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,"Perencanaan dan Pengembangan Hasil Hutan Tanaman Rakyat,  Hutan Rakyat,  dan Lumbung Kayu Desa - MONITORING 1",2015,25.696
14115,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Perencanaan dan Pengembangan Hutan Kemasyarakatan (HKm) dan Hutan Desa (HD) - MONITORING 2,2015,151.0212
14120,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam - MONITORING 2,2015,426.4128
14125,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,EMPAT LAWANG,Pengembangan Aneka Usaha Kehutanan - MONITORING 2,2015,547.5492
14130,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 2,2015,2221.538
14135,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,"Perencanaan dan Pengembangan Hasil Hutan Tanaman Rakyat,  Hutan Rakyat,  dan Lumbung Kayu Desa - MONITORING 2",2015,99.5544
14140,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Hasil Hutan Non Kayu - MONITORING 2,2015,272.3776
14145,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan - MONITORING 2,2015,586.3176
14151,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam - MONITORING 3,2015,138.402
14157,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan - MONITORING 3,2015,185.0112
14163,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Aneka Usaha Kehutanan - MONITORING 3,2015,149.3316
14169,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 3,2015,668.305
14175,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Pengembangan Hasil Hutan Non Kayu - MONITORING 3,2015,146.8954667
14181,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan - MONITORING 3,2015,298.6632
14193,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan - MONITORING 4,2015,61.03875556
14199,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Aneka Usaha Kehutanan - MONITORING 4,2015,89.8755
14205,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 4,2015,89.8755
14211,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Hasil Hutan Non Kayu - MONITORING 4,2015,27.83733333
14217,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,EMPAT LAWANG,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 4,2015,89.8755
14223,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan - MONITORING 4,2015,74.89625
14229,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam - MONITORING 4,2015,43.59911111
14236,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pembuatan Bibit/Benih Tanaman Kehutanan KBD dan Penanaman Hutan Partisifatif - MONITORING 5,2015,43.16312
14242,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pembangunan Areal Model Tanaman Kehutanan Pola agroforestry - MONITORING 5,2015,78.34760267
14248,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringgatan bulan Bhakti Menanam - MONITORING 5,2015,50.1072
14254,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan - MONITORING 5,2015,4314.024
14260,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Aneka Usaha Kehutanan - MONITORING 5,2015,44.93775
14266,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,PAGAR ALAM,Pengembangan Hasil Hutan Non Kayu - MONITORING 5,2015,41.756
15083,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Penanaman Hutan Tanaman Industri (2012) - MONITORING 3,2015,388772.2893
15617,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Penanaman  Hutan Tanaman Industri (2011) - MONITORING 4,2015,130241.4185
15620,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Penanaman  Hutan Tanaman Industri (2014) - MONITORING 1,2015,909648.531
15628,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Penanaman Hutan Tanaman Industri (2010) - MONITORING 5,2015,135389.5351
1365,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,rehabilitasi hutan dan lahan,2016,6.81266667
1366,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN ILIR,rehabilitasi hutan dan lahan,2016,4.28266667
1435,Pengelolaan Limbah,Air Limbah,Instalasi Pengolahan Air Limbah,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Pembangunan Biogas dari kotoran sapi,2016,42.19824
1441,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan untuk Peringatan Bulan Bhakti Menanam,2016,0
1444,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,PAGAR ALAM,Pengembangan Sistem Agroforestry di Kawasan Hutan Lindung,2016,2065.536
1445,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pengembangan Hasil Hutan Non Kayu,2016,1577.84
7717,Pengelolaan Limbah,Persampahan,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pembinaan/Penilaian Kota Sehat/Adipura,2016,0
8050,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pengkayaan dalam rangka rehabilitasi hutan lindung,2016,63951.888
8053,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,PAGAR ALAM,Pengembangan Sistem Agroforestry di Kawasan Hutan Lindung,2016,4374.48
8055,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pengembangan Hasil Hutan Non Kayu,2016,1972.3
8059,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Pengembangan Kelembagaan Pengendalian Kebakaran Hutan dan Lahan,2016,0
8060,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengamanan Hutan,2016,0
8061,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2016,0
10119,Pengelolaan Limbah,Persampahan,Tempat Pengelolaan Sampah Terpadu TPST / TPS3R,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Operasionalisasi TPST Kota Palembang,2016,368.891
10120,Pengelolaan Limbah,Persampahan,Bank Sampah,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Operasionalisasi Bank Sampah Kota Palembang,2016,76.12973688
10122,Pengelolaan Limbah,Persampahan,Bank Sampah,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Operasionalisasi Bank Sampah Kabupaten Banyuasin,2016,57.09730266
10125,Pengelolaan Limbah,Persampahan,Bank Sampah,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,operasionalisasi Bank sampah kota palembang,2016,7.61297369
11455,Energi,Energi,Pembangunan Energi Terbarukan - OFF GRID,SUMATERA SELATAN,SUMATERA SELATAN,,Pembangunan Energi Baru Terbarukan,2016,40.71648
12001,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam - MONITORING 1,2016,123.024
12004,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pelatihan kelompok tani dan pembuatan Demplot teknik budidaya agroforestry dan konservasi tanah dan air. - MONITORING 1,2016,256.96
12007,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan - MONITORING 1,2016,710.688
12010,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan - MONITORING 1,2016,1327.392
12013,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Sistem Agroforestry di Kawasan Hutan Lindung - MONITORING 1,2016,553.08
12016,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pengembangan Hasil Hutan Non Kayu - MONITORING 1,2016,411.136
12019,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Penanaman  hutan tanaman industri - MONITORING 1,2016,1067742.789
12318,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Rehabilitasi Hutan dan Lahan - MONITORING 1,2016,136.4
